,Symbol,Name
584,M&M.BO,Mahindra & Mahindra Limited
585,GODREJCP.NS,Godrej Consumer Products Limited
586,GODREJCP.BO,Godrej Consumer Products Limited
587,2412.TW,"Chunghwa Telecom Co., Ltd."
588,GAIL.NS,GAIL (India) Limited
589,GAIL.BO,GAIL (India) Limited
590,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
591,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
592,BAJAJ-AUTO.BO,Bajaj Auto Limited
593,BAJAJ-AUTO.NS,Bajaj Auto Limited
594,BPCL.BO,Bharat Petroleum Corporation Limited
595,BPCL.NS,Bharat Petroleum Corporation Limited
596,TITAN.BO,Titan Company Limited
597,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
598,TITAN.NS,Titan Company Limited
599,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
600,TCS.NS,Tata Consultancy Services Limited
601,TCS.BO,Tata Consultancy Services Limited
602,RELIANCE.BO,Reliance Industries Limited
603,RELIANCE.NS,Reliance Industries Limited
604,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
605,HDFCBANK.BO,HDFC Bank Limited
606,HDFCBANK.NS,HDFC Bank Limited
607,HINDUNILVR.NS,Hindustan Unilever Limited
608,HINDUNILVR.BO,Hindustan Unilever Limited
609,ITC.NS,ITC Limited
610,ITC.BO,ITC Limited
611,HDFC.NS,Housing Development Finance Corporation Limited
612,HDFC.BO,Housing Development Finance Corporation Limited
613,0700.HK,Tencent Holdings Limited
614,INFY.BO,Infosys Limited
615,INFY.NS,Infosys Limited
616,SBIN.NS,State Bank of India
617,SBIN.BO,State Bank of India
618,KOTAKBANK.NS,Kotak Mahindra Bank Limited
619,KOTAKBANK.BO,Kotak Mahindra Bank Limited
620,ICICIBANK.BO,ICICI Bank Limited
621,ICICIBANK.NS,ICICI Bank Limited
622,MARUTI.BO,Maruti Suzuki India Limited
623,MARUTI.NS,Maruti Suzuki India Limited
624,LT.NS,Larsen & Toubro Limited
625,LT.BO,Larsen & Toubro Limited
626,ONGC.NS,Oil and Natural Gas Corporation Limited
627,ONGC.BO,Oil and Natural Gas Corporation Limited
628,1398.HK,Industrial and Commercial Bank of China Limited
629,0939.HK,China Construction Bank Corporation
630,STAN.BO,Standard Chartered PLC
631,AXISBANK.NS,Axis Bank Limited
632,AXISBANK.BO,Axis Bank Limited
633,601939.SS,China Construction Bank Corporation
634,COALINDIA.NS,Coal India Limited
635,601398.SS,Industrial and Commercial Bank of China Limited
636,COALINDIA.BO,Coal India Limited
637,0941.HK,China Mobile Limited
638,BAJFINANCE.NS,Bajaj Finance Limited
639,BAJFINANCE.BO,Bajaj Finance Limited
640,WIPRO.NS,Wipro Limited
641,WIPRO.BO,Wipro Limited
642,0857.HK,PetroChina Company Limited
643,HCLTECH.NS,HCL Technologies Limited
644,HCLTECH.BO,HCL Technologies Limited
645,ASIANPAINT.NS,Asian Paints Limited
646,ASIANPAINT.BO,Asian Paints Limited
647,PTT.BK,PTT Public Company Limited
648,PTT-R.BK,PTT Public Company Limited
649,0005.HK,HSBC Holdings plc
650,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
651,601857.SS,PetroChina Company Limited
652,IOC.BO,Indian Oil Corporation Limited
653,IOC.NS,Indian Oil Corporation Limited
654,BHARTIARTL.BO,Bharti Airtel Limited
655,BHARTIARTL.NS,Bharti Airtel Limited
656,1288.HK,Agricultural Bank of China Limited
657,NTPC.NS,NTPC Limited
658,NTPC.BO,NTPC Limited
659,3988.HK,Bank of China Limited
660,HINDZINC.NS,Hindustan Zinc Limited
661,HINDZINC.BO,Hindustan Zinc Limited
662,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
663,601288.SS,Agricultural Bank of China Limited
664,ULTRACEMCO.NS,UltraTech Cement Limited
665,ULTRACEMCO.BO,UltraTech Cement Limited
666,NESTLEIND.BO,Nestlé India Limited
667,NESTLEIND.NS,Nestlé India Limited
668,601988.SS,Bank of China Limited
669,6505.TW,Formosa Petrochemical Corporation
670,POWERGRID.NS,Power Grid Corporation of India Limited
671,POWERGRID.BO,Power Grid Corporation of India Limited
672,BAJAJFINSV.NS,Bajaj Finserv Limited
673,BAJAJFINSV.BO,Bajaj Finserv Limited
674,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
675,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
676,2317.TW,"Hon Hai Precision Industry Co., Ltd."
677,DMART.BO,Avenue Supermarts Limited
678,DMART.NS,Avenue Supermarts Limited
679,INDUSINDBK.BO,IndusInd Bank Limited
680,INDUSINDBK.NS,IndusInd Bank Limited
681,AOT-R.BK,Airports of Thailand Public Company Limited
682,AOT.BK,Airports of Thailand Public Company Limited
683,M&M.NS,Mahindra & Mahindra Limited
684,M&M.BO,Mahindra & Mahindra Limited
685,GODREJCP.NS,Godrej Consumer Products Limited
686,GODREJCP.BO,Godrej Consumer Products Limited
687,2412.TW,"Chunghwa Telecom Co., Ltd."
688,GAIL.NS,GAIL (India) Limited
689,GAIL.BO,GAIL (India) Limited
690,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
691,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
692,BAJAJ-AUTO.BO,Bajaj Auto Limited
693,BAJAJ-AUTO.NS,Bajaj Auto Limited
694,BPCL.BO,Bharat Petroleum Corporation Limited
695,BPCL.NS,Bharat Petroleum Corporation Limited
696,TITAN.BO,Titan Company Limited
697,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
698,TITAN.NS,Titan Company Limited
699,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
700,TCS.NS,Tata Consultancy Services Limited
701,TCS.BO,Tata Consultancy Services Limited
702,RELIANCE.BO,Reliance Industries Limited
703,RELIANCE.NS,Reliance Industries Limited
704,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
705,HDFCBANK.BO,HDFC Bank Limited
706,HDFCBANK.NS,HDFC Bank Limited
707,HINDUNILVR.NS,Hindustan Unilever Limited
708,HINDUNILVR.BO,Hindustan Unilever Limited
709,ITC.NS,ITC Limited
710,ITC.BO,ITC Limited
711,HDFC.NS,Housing Development Finance Corporation Limited
712,HDFC.BO,Housing Development Finance Corporation Limited
713,0700.HK,Tencent Holdings Limited
714,INFY.BO,Infosys Limited
715,INFY.NS,Infosys Limited
716,SBIN.NS,State Bank of India
717,SBIN.BO,State Bank of India
718,KOTAKBANK.NS,Kotak Mahindra Bank Limited
719,KOTAKBANK.BO,Kotak Mahindra Bank Limited
720,ICICIBANK.BO,ICICI Bank Limited
721,ICICIBANK.NS,ICICI Bank Limited
722,MARUTI.BO,Maruti Suzuki India Limited
723,MARUTI.NS,Maruti Suzuki India Limited
724,LT.NS,Larsen & Toubro Limited
725,LT.BO,Larsen & Toubro Limited
726,ONGC.NS,Oil and Natural Gas Corporation Limited
727,ONGC.BO,Oil and Natural Gas Corporation Limited
728,1398.HK,Industrial and Commercial Bank of China Limited
729,0939.HK,China Construction Bank Corporation
730,STAN.BO,Standard Chartered PLC
731,AXISBANK.NS,Axis Bank Limited
732,AXISBANK.BO,Axis Bank Limited
733,601939.SS,China Construction Bank Corporation
734,COALINDIA.NS,Coal India Limited
735,601398.SS,Industrial and Commercial Bank of China Limited
736,COALINDIA.BO,Coal India Limited
737,0941.HK,China Mobile Limited
738,BAJFINANCE.NS,Bajaj Finance Limited
739,BAJFINANCE.BO,Bajaj Finance Limited
740,WIPRO.NS,Wipro Limited
741,WIPRO.BO,Wipro Limited
742,0857.HK,PetroChina Company Limited
743,HCLTECH.NS,HCL Technologies Limited
744,HCLTECH.BO,HCL Technologies Limited
745,ASIANPAINT.NS,Asian Paints Limited
746,ASIANPAINT.BO,Asian Paints Limited
747,PTT.BK,PTT Public Company Limited
748,PTT-R.BK,PTT Public Company Limited
749,0005.HK,HSBC Holdings plc
750,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
751,601857.SS,PetroChina Company Limited
752,IOC.BO,Indian Oil Corporation Limited
753,IOC.NS,Indian Oil Corporation Limited
754,BHARTIARTL.BO,Bharti Airtel Limited
755,BHARTIARTL.NS,Bharti Airtel Limited
756,1288.HK,Agricultural Bank of China Limited
757,NTPC.NS,NTPC Limited
758,NTPC.BO,NTPC Limited
759,3988.HK,Bank of China Limited
760,HINDZINC.NS,Hindustan Zinc Limited
761,HINDZINC.BO,Hindustan Zinc Limited
762,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
763,601288.SS,Agricultural Bank of China Limited
764,ULTRACEMCO.NS,UltraTech Cement Limited
765,ULTRACEMCO.BO,UltraTech Cement Limited
766,NESTLEIND.BO,Nestlé India Limited
767,NESTLEIND.NS,Nestlé India Limited
768,601988.SS,Bank of China Limited
769,6505.TW,Formosa Petrochemical Corporation
770,POWERGRID.NS,Power Grid Corporation of India Limited
771,POWERGRID.BO,Power Grid Corporation of India Limited
772,BAJAJFINSV.NS,Bajaj Finserv Limited
773,BAJAJFINSV.BO,Bajaj Finserv Limited
774,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
775,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
776,2317.TW,"Hon Hai Precision Industry Co., Ltd."
777,DMART.BO,Avenue Supermarts Limited
778,DMART.NS,Avenue Supermarts Limited
779,INDUSINDBK.BO,IndusInd Bank Limited
780,INDUSINDBK.NS,IndusInd Bank Limited
781,AOT-R.BK,Airports of Thailand Public Company Limited
782,AOT.BK,Airports of Thailand Public Company Limited
783,M&M.NS,Mahindra & Mahindra Limited
784,M&M.BO,Mahindra & Mahindra Limited
785,GODREJCP.NS,Godrej Consumer Products Limited
786,GODREJCP.BO,Godrej Consumer Products Limited
787,2412.TW,"Chunghwa Telecom Co., Ltd."
788,GAIL.NS,GAIL (India) Limited
789,GAIL.BO,GAIL (India) Limited
790,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
791,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
792,BAJAJ-AUTO.BO,Bajaj Auto Limited
793,BAJAJ-AUTO.NS,Bajaj Auto Limited
794,BPCL.BO,Bharat Petroleum Corporation Limited
795,BPCL.NS,Bharat Petroleum Corporation Limited
796,TITAN.BO,Titan Company Limited
797,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
798,TITAN.NS,Titan Company Limited
799,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
800,TCS.NS,Tata Consultancy Services Limited
801,TCS.BO,Tata Consultancy Services Limited
802,RELIANCE.BO,Reliance Industries Limited
803,RELIANCE.NS,Reliance Industries Limited
804,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
805,HDFCBANK.BO,HDFC Bank Limited
806,HDFCBANK.NS,HDFC Bank Limited
807,HINDUNILVR.NS,Hindustan Unilever Limited
808,HINDUNILVR.BO,Hindustan Unilever Limited
809,ITC.NS,ITC Limited
810,ITC.BO,ITC Limited
811,HDFC.NS,Housing Development Finance Corporation Limited
812,HDFC.BO,Housing Development Finance Corporation Limited
813,0700.HK,Tencent Holdings Limited
814,INFY.BO,Infosys Limited
815,INFY.NS,Infosys Limited
816,SBIN.NS,State Bank of India
817,SBIN.BO,State Bank of India
818,KOTAKBANK.NS,Kotak Mahindra Bank Limited
819,KOTAKBANK.BO,Kotak Mahindra Bank Limited
820,ICICIBANK.BO,ICICI Bank Limited
821,ICICIBANK.NS,ICICI Bank Limited
822,MARUTI.BO,Maruti Suzuki India Limited
823,MARUTI.NS,Maruti Suzuki India Limited
824,LT.NS,Larsen & Toubro Limited
825,LT.BO,Larsen & Toubro Limited
826,ONGC.NS,Oil and Natural Gas Corporation Limited
827,ONGC.BO,Oil and Natural Gas Corporation Limited
828,1398.HK,Industrial and Commercial Bank of China Limited
829,0939.HK,China Construction Bank Corporation
830,STAN.BO,Standard Chartered PLC
831,AXISBANK.NS,Axis Bank Limited
832,AXISBANK.BO,Axis Bank Limited
833,601939.SS,China Construction Bank Corporation
834,COALINDIA.NS,Coal India Limited
835,601398.SS,Industrial and Commercial Bank of China Limited
836,COALINDIA.BO,Coal India Limited
837,0941.HK,China Mobile Limited
838,BAJFINANCE.NS,Bajaj Finance Limited
839,BAJFINANCE.BO,Bajaj Finance Limited
840,WIPRO.NS,Wipro Limited
841,WIPRO.BO,Wipro Limited
842,0857.HK,PetroChina Company Limited
843,HCLTECH.NS,HCL Technologies Limited
844,HCLTECH.BO,HCL Technologies Limited
845,ASIANPAINT.NS,Asian Paints Limited
846,ASIANPAINT.BO,Asian Paints Limited
847,PTT.BK,PTT Public Company Limited
848,PTT-R.BK,PTT Public Company Limited
849,0005.HK,HSBC Holdings plc
850,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
851,601857.SS,PetroChina Company Limited
852,IOC.BO,Indian Oil Corporation Limited
853,IOC.NS,Indian Oil Corporation Limited
854,BHARTIARTL.BO,Bharti Airtel Limited
855,BHARTIARTL.NS,Bharti Airtel Limited
856,1288.HK,Agricultural Bank of China Limited
857,NTPC.NS,NTPC Limited
858,NTPC.BO,NTPC Limited
859,3988.HK,Bank of China Limited
860,HINDZINC.NS,Hindustan Zinc Limited
861,HINDZINC.BO,Hindustan Zinc Limited
862,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
863,601288.SS,Agricultural Bank of China Limited
864,ULTRACEMCO.NS,UltraTech Cement Limited
865,ULTRACEMCO.BO,UltraTech Cement Limited
866,NESTLEIND.BO,Nestlé India Limited
867,NESTLEIND.NS,Nestlé India Limited
868,601988.SS,Bank of China Limited
869,6505.TW,Formosa Petrochemical Corporation
870,POWERGRID.NS,Power Grid Corporation of India Limited
871,POWERGRID.BO,Power Grid Corporation of India Limited
872,BAJAJFINSV.NS,Bajaj Finserv Limited
873,BAJAJFINSV.BO,Bajaj Finserv Limited
874,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
875,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
876,2317.TW,"Hon Hai Precision Industry Co., Ltd."
877,DMART.BO,Avenue Supermarts Limited
878,DMART.NS,Avenue Supermarts Limited
879,INDUSINDBK.BO,IndusInd Bank Limited
880,INDUSINDBK.NS,IndusInd Bank Limited
881,AOT-R.BK,Airports of Thailand Public Company Limited
882,AOT.BK,Airports of Thailand Public Company Limited
883,M&M.NS,Mahindra & Mahindra Limited
884,M&M.BO,Mahindra & Mahindra Limited
885,GODREJCP.NS,Godrej Consumer Products Limited
886,GODREJCP.BO,Godrej Consumer Products Limited
887,2412.TW,"Chunghwa Telecom Co., Ltd."
888,GAIL.NS,GAIL (India) Limited
889,GAIL.BO,GAIL (India) Limited
890,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
891,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
892,BAJAJ-AUTO.BO,Bajaj Auto Limited
893,BAJAJ-AUTO.NS,Bajaj Auto Limited
894,BPCL.BO,Bharat Petroleum Corporation Limited
895,BPCL.NS,Bharat Petroleum Corporation Limited
896,TITAN.BO,Titan Company Limited
897,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
898,TITAN.NS,Titan Company Limited
899,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
900,TCS.NS,Tata Consultancy Services Limited
901,TCS.BO,Tata Consultancy Services Limited
902,RELIANCE.BO,Reliance Industries Limited
903,RELIANCE.NS,Reliance Industries Limited
904,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
905,HDFCBANK.BO,HDFC Bank Limited
906,HDFCBANK.NS,HDFC Bank Limited
907,HINDUNILVR.NS,Hindustan Unilever Limited
908,HINDUNILVR.BO,Hindustan Unilever Limited
909,ITC.NS,ITC Limited
910,ITC.BO,ITC Limited
911,HDFC.NS,Housing Development Finance Corporation Limited
912,HDFC.BO,Housing Development Finance Corporation Limited
913,0700.HK,Tencent Holdings Limited
914,INFY.BO,Infosys Limited
915,INFY.NS,Infosys Limited
916,SBIN.NS,State Bank of India
917,SBIN.BO,State Bank of India
918,KOTAKBANK.NS,Kotak Mahindra Bank Limited
919,KOTAKBANK.BO,Kotak Mahindra Bank Limited
920,ICICIBANK.BO,ICICI Bank Limited
921,ICICIBANK.NS,ICICI Bank Limited
922,MARUTI.BO,Maruti Suzuki India Limited
923,MARUTI.NS,Maruti Suzuki India Limited
924,LT.NS,Larsen & Toubro Limited
925,LT.BO,Larsen & Toubro Limited
926,ONGC.NS,Oil and Natural Gas Corporation Limited
927,ONGC.BO,Oil and Natural Gas Corporation Limited
928,1398.HK,Industrial and Commercial Bank of China Limited
929,0939.HK,China Construction Bank Corporation
930,STAN.BO,Standard Chartered PLC
931,AXISBANK.NS,Axis Bank Limited
932,AXISBANK.BO,Axis Bank Limited
933,601939.SS,China Construction Bank Corporation
934,COALINDIA.NS,Coal India Limited
935,601398.SS,Industrial and Commercial Bank of China Limited
936,COALINDIA.BO,Coal India Limited
937,0941.HK,China Mobile Limited
938,BAJFINANCE.NS,Bajaj Finance Limited
939,BAJFINANCE.BO,Bajaj Finance Limited
940,WIPRO.NS,Wipro Limited
941,WIPRO.BO,Wipro Limited
942,0857.HK,PetroChina Company Limited
943,HCLTECH.NS,HCL Technologies Limited
944,HCLTECH.BO,HCL Technologies Limited
945,ASIANPAINT.NS,Asian Paints Limited
946,ASIANPAINT.BO,Asian Paints Limited
947,PTT.BK,PTT Public Company Limited
948,PTT-R.BK,PTT Public Company Limited
949,0005.HK,HSBC Holdings plc
950,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
951,601857.SS,PetroChina Company Limited
952,IOC.BO,Indian Oil Corporation Limited
953,IOC.NS,Indian Oil Corporation Limited
954,BHARTIARTL.BO,Bharti Airtel Limited
955,BHARTIARTL.NS,Bharti Airtel Limited
956,1288.HK,Agricultural Bank of China Limited
957,NTPC.NS,NTPC Limited
958,NTPC.BO,NTPC Limited
959,3988.HK,Bank of China Limited
960,HINDZINC.NS,Hindustan Zinc Limited
961,HINDZINC.BO,Hindustan Zinc Limited
962,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
963,601288.SS,Agricultural Bank of China Limited
964,ULTRACEMCO.NS,UltraTech Cement Limited
965,ULTRACEMCO.BO,UltraTech Cement Limited
966,NESTLEIND.BO,Nestlé India Limited
967,NESTLEIND.NS,Nestlé India Limited
968,601988.SS,Bank of China Limited
969,6505.TW,Formosa Petrochemical Corporation
970,POWERGRID.NS,Power Grid Corporation of India Limited
971,POWERGRID.BO,Power Grid Corporation of India Limited
972,BAJAJFINSV.NS,Bajaj Finserv Limited
973,BAJAJFINSV.BO,Bajaj Finserv Limited
974,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
975,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
976,2317.TW,"Hon Hai Precision Industry Co., Ltd."
977,DMART.BO,Avenue Supermarts Limited
978,DMART.NS,Avenue Supermarts Limited
979,INDUSINDBK.BO,IndusInd Bank Limited
980,INDUSINDBK.NS,IndusInd Bank Limited
981,AOT-R.BK,Airports of Thailand Public Company Limited
982,AOT.BK,Airports of Thailand Public Company Limited
983,M&M.NS,Mahindra & Mahindra Limited
984,M&M.BO,Mahindra & Mahindra Limited
985,GODREJCP.NS,Godrej Consumer Products Limited
986,GODREJCP.BO,Godrej Consumer Products Limited
987,2412.TW,"Chunghwa Telecom Co., Ltd."
988,GAIL.NS,GAIL (India) Limited
989,GAIL.BO,GAIL (India) Limited
990,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
991,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
992,BAJAJ-AUTO.BO,Bajaj Auto Limited
993,BAJAJ-AUTO.NS,Bajaj Auto Limited
994,BPCL.BO,Bharat Petroleum Corporation Limited
995,BPCL.NS,Bharat Petroleum Corporation Limited
996,TITAN.BO,Titan Company Limited
997,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
998,TITAN.NS,Titan Company Limited
999,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
1000,TCS.NS,Tata Consultancy Services Limited
1001,TCS.BO,Tata Consultancy Services Limited
1002,RELIANCE.BO,Reliance Industries Limited
1003,RELIANCE.NS,Reliance Industries Limited
1004,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
1005,HDFCBANK.BO,HDFC Bank Limited
1006,HDFCBANK.NS,HDFC Bank Limited
1007,HINDUNILVR.NS,Hindustan Unilever Limited
1008,HINDUNILVR.BO,Hindustan Unilever Limited
1009,ITC.NS,ITC Limited
1010,ITC.BO,ITC Limited
1011,HDFC.NS,Housing Development Finance Corporation Limited
1012,HDFC.BO,Housing Development Finance Corporation Limited
1013,0700.HK,Tencent Holdings Limited
1014,INFY.BO,Infosys Limited
1015,INFY.NS,Infosys Limited
1016,SBIN.NS,State Bank of India
1017,SBIN.BO,State Bank of India
1018,KOTAKBANK.NS,Kotak Mahindra Bank Limited
1019,KOTAKBANK.BO,Kotak Mahindra Bank Limited
1020,ICICIBANK.BO,ICICI Bank Limited
1021,ICICIBANK.NS,ICICI Bank Limited
1022,MARUTI.BO,Maruti Suzuki India Limited
1023,MARUTI.NS,Maruti Suzuki India Limited
1024,LT.NS,Larsen & Toubro Limited
1025,LT.BO,Larsen & Toubro Limited
1026,ONGC.NS,Oil and Natural Gas Corporation Limited
1027,ONGC.BO,Oil and Natural Gas Corporation Limited
1028,1398.HK,Industrial and Commercial Bank of China Limited
1029,0939.HK,China Construction Bank Corporation
1030,STAN.BO,Standard Chartered PLC
1031,AXISBANK.NS,Axis Bank Limited
1032,AXISBANK.BO,Axis Bank Limited
1033,601939.SS,China Construction Bank Corporation
1034,COALINDIA.NS,Coal India Limited
1035,601398.SS,Industrial and Commercial Bank of China Limited
1036,COALINDIA.BO,Coal India Limited
1037,0941.HK,China Mobile Limited
1038,BAJFINANCE.NS,Bajaj Finance Limited
1039,BAJFINANCE.BO,Bajaj Finance Limited
1040,WIPRO.NS,Wipro Limited
1041,WIPRO.BO,Wipro Limited
1042,0857.HK,PetroChina Company Limited
1043,HCLTECH.NS,HCL Technologies Limited
1044,HCLTECH.BO,HCL Technologies Limited
1045,ASIANPAINT.NS,Asian Paints Limited
1046,ASIANPAINT.BO,Asian Paints Limited
1047,PTT.BK,PTT Public Company Limited
1048,PTT-R.BK,PTT Public Company Limited
1049,0005.HK,HSBC Holdings plc
1050,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
1051,601857.SS,PetroChina Company Limited
1052,IOC.BO,Indian Oil Corporation Limited
1053,IOC.NS,Indian Oil Corporation Limited
1054,BHARTIARTL.BO,Bharti Airtel Limited
1055,BHARTIARTL.NS,Bharti Airtel Limited
1056,1288.HK,Agricultural Bank of China Limited
1057,NTPC.NS,NTPC Limited
1058,NTPC.BO,NTPC Limited
1059,3988.HK,Bank of China Limited
1060,HINDZINC.NS,Hindustan Zinc Limited
1061,HINDZINC.BO,Hindustan Zinc Limited
1062,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
1063,601288.SS,Agricultural Bank of China Limited
